region,tile_id,mae_lr,mae_sr,mae_gt_raster,refused_lr,refused_sr,refused_gt_raster,gt_forest,gt_agriculture,gt_urban,gt_water,gt_bare_soil,lr_forest,sr_forest,lr_agriculture,sr_agriculture,lr_urban,sr_urban,lr_water,sr_water,lr_bare_soil,sr_bare_soil,mae_lr_forest,mae_sr_forest,mae_lr_agriculture,mae_sr_agriculture,mae_lr_urban,mae_sr_urban,mae_lr_water,mae_sr_water,mae_lr_bare_soil,mae_sr_bare_soil
R2,tile_0053,20.0,20.0,,False,False,True,0.0,0.0,0.0,0.0,0.0,40.0,20.0,20.0,60.0,10.0,0.0,5.0,10.0,25.0,10.0,40.0,20.0,20.0,60.0,10.0,0.0,5.0,10.0,25.0,10.0
R2,tile_0054,23.244,29.244,22.244,False,False,False,26.89,73.11,0.0,0.0,0.0,50.0,75.0,20.0,0.0,5.0,0.0,10.0,15.0,25.0,10.0,23.11,48.11,53.11,73.11,5.0,0.0,10.0,15.0,25.0,10.0
R2,tile_0055,40.0,40.0,33.0,False,False,False,0.0,100.0,0.0,0.0,0.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0,15.0,25.0,10.0,75.0,75.0,100.0,100.0,0.0,0.0,0.0,15.0,25.0,10.0
R2,tile_0056,20.464,20.464,20.464,False,False,False,48.84,51.16,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,25.0,50.0,25.0,1.1599999999999966,1.1599999999999966,51.16,51.16,0.0,0.0,0.0,25.0,50.0,25.0
R2,tile_0057,19.6,20.0,20.0,False,False,False,77.79,22.21,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,20.0,25.0,28.0,25.0,27.790000000000006,27.790000000000006,22.21,22.21,0.0,0.0,20.0,25.0,28.0,25.0
R2,tile_0058,10.0,20.0,32.0,False,False,False,100.0,0.0,0.0,0.0,0.0,75.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,50.0,25.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,50.0
R2,tile_0059,27.2,15.2,20.2,False,False,False,12.0,88.0,0.0,0.0,0.0,50.0,30.0,20.0,50.0,5.0,0.0,5.0,10.0,20.0,10.0,38.0,18.0,68.0,38.0,5.0,0.0,5.0,10.0,20.0,10.0
R2,tile_0060,21.468,22.468,16.468,False,False,False,26.33,73.67,0.0,0.0,0.0,40.0,50.0,20.0,20.0,5.0,5.0,10.0,25.0,25.0,5.0,13.670000000000002,23.67,53.67,53.67,5.0,5.0,10.0,25.0,25.0,5.0
R2,tile_0061,16.0,11.291999999999998,12.291999999999998,False,False,False,44.27,55.73,0.0,0.0,0.0,40.0,45.0,20.0,25.0,10.0,10.0,5.0,10.0,25.0,5.0,4.270000000000003,0.7299999999999969,35.73,30.73,10.0,10.0,5.0,10.0,25.0,5.0
R2,tile_0062,19.0,18.0,18.0,False,False,False,58.02,41.98,0.0,0.0,0.0,40.0,45.0,10.0,10.0,30.0,30.0,10.0,10.0,5.0,5.0,18.020000000000003,13.020000000000003,31.98,31.98,30.0,30.0,10.0,10.0,5.0,5.0
R2,tile_0063,30.0,28.0,28.0,False,False,False,64.24,35.76,0.0,0.0,0.0,20.0,20.0,10.0,10.0,60.0,50.0,10.0,10.0,10.0,10.0,44.24,44.24,25.76,25.76,60.0,50.0,10.0,10.0,10.0,10.0
R2,tile_0064,20.0,22.0,,False,False,True,0.0,0.0,0.0,0.0,0.0,10.0,17.0,10.0,10.0,60.0,55.0,10.0,10.0,10.0,18.0,10.0,17.0,10.0,10.0,60.0,55.0,10.0,10.0,10.0,18.0
R2,tile_0065,32.0,23.0,,False,False,True,100.0,0.0,0.0,0.0,0.0,20.0,45.0,10.0,25.0,50.0,20.0,10.0,10.0,10.0,5.0,80.0,55.0,10.0,25.0,50.0,20.0,10.0,10.0,10.0,5.0
R2,tile_0066,34.0,,25.0,False,True,False,100.0,0.0,0.0,0.0,0.0,20.0,,10.0,,60.0,,10.0,,10.0,,80.0,,10.0,,60.0,,10.0,,10.0,
R2,tile_0067,32.0,34.0,32.0,False,False,False,0.0,100.0,0.0,0.0,0.0,40.0,30.0,20.0,10.0,10.0,20.0,5.0,10.0,25.0,20.0,40.0,30.0,80.0,90.0,10.0,20.0,5.0,10.0,25.0,20.0
R2,tile_0068,28.0,30.0,31.0,False,False,False,0.0,100.0,0.0,0.0,0.0,20.0,40.0,30.0,20.0,5.0,5.0,20.0,20.0,25.0,5.0,20.0,40.0,70.0,80.0,5.0,5.0,20.0,20.0,25.0,5.0
R2,tile_0069,20.0,21.0,20.0,False,False,False,0.0,100.0,0.0,0.0,0.0,10.0,20.0,50.0,50.0,0.0,5.0,0.0,25.0,40.0,5.0,10.0,20.0,50.0,50.0,0.0,5.0,0.0,25.0,40.0,5.0
R2,tile_0070,32.0,31.0,20.0,False,False,False,0.0,100.0,0.0,0.0,0.0,30.0,30.0,20.0,20.0,5.0,5.0,10.0,20.0,35.0,20.0,30.0,30.0,80.0,80.0,5.0,5.0,10.0,20.0,35.0,20.0
R2,tile_0071,22.0,22.0,22.0,False,False,False,0.0,100.0,0.0,0.0,0.0,30.0,30.0,50.0,50.0,5.0,10.0,10.0,10.0,15.0,10.0,30.0,30.0,50.0,50.0,5.0,10.0,10.0,10.0,15.0,10.0
R2,tile_0072,25.388,29.388,20.388,False,False,False,21.53,78.47,0.0,0.0,0.0,50.0,60.0,20.0,10.0,5.0,0.0,10.0,25.0,25.0,15.0,28.47,38.47,58.47,68.47,5.0,0.0,10.0,25.0,25.0,15.0
R2,tile_0073,21.068,22.068,21.068,False,False,False,27.33,72.67,0.0,0.0,0.0,50.0,50.0,20.0,20.0,5.0,5.0,5.0,25.0,20.0,5.0,22.67,22.67,52.67,52.67,5.0,5.0,5.0,25.0,20.0,5.0
R2,tile_0074,23.532,22.532,16.532,False,False,False,26.17,73.83,0.0,0.0,0.0,50.0,50.0,20.0,20.0,5.0,5.0,10.0,25.0,25.0,5.0,23.83,23.83,53.83,53.83,5.0,5.0,10.0,25.0,25.0,5.0
R2,tile_0075,25.568,30.568,24.568,False,False,False,16.08,83.92,0.0,0.0,0.0,60.0,75.0,20.0,10.0,5.0,0.0,5.0,10.0,10.0,10.0,43.92,58.92,63.92,73.92,5.0,0.0,5.0,10.0,10.0,10.0
R2,tile_0076,17.548000000000002,18.548,19.548,False,False,False,18.63,81.37,0.0,0.0,0.0,40.0,40.0,30.0,30.0,5.0,5.0,5.0,10.0,5.0,5.0,21.37,21.37,51.370000000000005,51.370000000000005,5.0,5.0,5.0,10.0,5.0,5.0
R2,tile_0077,32.36,23.360000000000003,19.360000000000003,False,False,False,19.1,80.9,0.0,0.0,0.0,75.0,50.0,0.0,25.0,0.0,0.0,0.0,25.0,25.0,5.0,55.9,30.9,80.9,55.900000000000006,0.0,0.0,0.0,25.0,25.0,5.0
R2,tile_0078,18.188,12.0,12.0,False,False,False,54.53,45.47,0.0,0.0,0.0,75.0,50.0,0.0,0.0,0.0,0.0,0.0,10.0,25.0,0.0,20.47,4.530000000000001,45.47,45.47,0.0,0.0,0.0,10.0,25.0,0.0
R2,tile_0079,28.4,18.952,,False,False,True,30.12,69.88,0.0,0.0,0.0,20.0,35.0,10.0,25.0,30.0,30.0,5.0,10.0,37.0,5.0,10.12,4.879999999999999,59.88,44.88,30.0,30.0,5.0,10.0,37.0,5.0
R2,tile_0080,22.0,22.0,21.0,False,False,False,0.0,0.0,0.0,0.0,0.0,20.0,34.0,10.0,10.0,60.0,39.0,10.0,10.0,10.0,17.0,20.0,34.0,10.0,10.0,60.0,39.0,10.0,10.0,10.0,17.0
R2,tile_0081,20.0,22.0,22.0,False,False,False,0.0,0.0,0.0,0.0,0.0,20.0,27.0,10.0,10.0,30.0,55.0,10.0,1.0,30.0,17.0,20.0,27.0,10.0,10.0,30.0,55.0,10.0,1.0,30.0,17.0
R2,tile_0082,21.0,22.0,,False,False,True,0.0,0.0,0.0,0.0,0.0,20.0,27.0,10.0,10.0,10.0,45.0,10.0,10.0,55.0,18.0,20.0,27.0,10.0,10.0,10.0,45.0,10.0,10.0,55.0,18.0
R2,tile_0083,9.999999999999998,14.0,11.999999999999998,False,False,False,79.57,20.43,0.0,0.0,0.0,75.0,60.0,0.0,10.0,0.0,20.0,0.0,10.0,25.0,10.0,4.569999999999993,19.569999999999997,20.43,10.43,0.0,20.0,0.0,10.0,25.0,10.0
R2,tile_0084,16.0,17.0,8.748000000000001,False,False,False,71.87,28.13,0.0,0.0,0.0,40.0,45.0,20.0,10.0,10.0,20.0,10.0,10.0,20.0,10.0,31.870000000000005,26.870000000000005,8.129999999999999,18.13,10.0,20.0,10.0,10.0,20.0,10.0
R2,tile_0085,24.1,28.9,28.1,False,False,False,19.75,80.25,0.0,0.0,0.0,40.0,45.0,20.0,10.0,5.0,0.0,10.0,10.0,25.0,39.0,20.25,25.25,60.25,70.25,5.0,0.0,10.0,10.0,25.0,39.0
R2,tile_0086,15.24,8.24,13.24,False,False,False,46.9,53.1,0.0,0.0,0.0,50.0,50.0,20.0,30.0,5.0,5.0,10.0,5.0,25.0,5.0,3.1000000000000014,3.1000000000000014,33.1,23.1,5.0,5.0,10.0,5.0,25.0,5.0
R2,tile_0087,28.0,30.0,28.0,False,False,False,0.0,100.0,0.0,0.0,0.0,20.0,45.0,30.0,25.0,20.0,10.0,10.0,10.0,20.0,10.0,20.0,45.0,70.0,75.0,20.0,10.0,10.0,10.0,20.0,10.0
R2,tile_0088,32.0,35.0,22.0,False,False,False,0.0,100.0,0.0,0.0,0.0,40.0,35.0,20.0,10.0,10.0,10.0,5.0,10.0,25.0,30.0,40.0,35.0,80.0,90.0,10.0,10.0,5.0,10.0,25.0,30.0
R2,tile_0089,25.0,28.0,34.0,False,False,False,0.0,100.0,0.0,0.0,0.0,40.0,40.0,30.0,30.0,5.0,10.0,5.0,10.0,5.0,10.0,40.0,40.0,70.0,70.0,5.0,10.0,5.0,10.0,5.0,10.0
R2,tile_0090,27.116000000000003,15.116000000000003,18.116000000000003,False,False,False,32.21,67.79,0.0,0.0,0.0,50.0,50.0,0.0,30.0,0.0,5.0,0.0,10.0,50.0,5.0,17.79,17.79,67.79,37.790000000000006,0.0,5.0,0.0,10.0,50.0,5.0
R2,tile_0091,11.384,14.384,3.3840000000000003,False,False,False,39.04,60.96,0.0,0.0,0.0,50.0,40.0,30.0,30.0,5.0,5.0,5.0,10.0,5.0,25.0,10.96,0.9600000000000009,30.96,30.96,5.0,5.0,5.0,10.0,5.0,25.0
R2,tile_0092,27.116000000000003,19.116000000000003,27.116000000000003,False,False,False,32.21,67.79,0.0,0.0,0.0,50.0,50.0,0.0,20.0,0.0,0.0,0.0,10.0,50.0,20.0,17.79,17.79,67.79,47.790000000000006,0.0,0.0,0.0,10.0,50.0,20.0
R2,tile_0093,28.828,30.828,28.828,False,False,False,7.93,92.07,0.0,0.0,0.0,50.0,50.0,20.0,20.0,5.0,5.0,5.0,10.0,20.0,25.0,42.07,42.07,72.07,72.07,5.0,5.0,5.0,10.0,20.0,25.0
R2,tile_0094,38.956,18.956,20.956,False,False,False,2.61,97.39,0.0,0.0,0.0,50.0,30.0,0.0,50.0,0.0,0.0,0.0,0.0,50.0,20.0,47.39,27.39,97.39,47.39,0.0,0.0,0.0,0.0,50.0,20.0
R2,tile_0095,3.063999999999999,3.063999999999999,7.063999999999998,False,False,False,82.66,17.34,0.0,0.0,0.0,75.0,75.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,7.659999999999997,7.659999999999997,7.66,7.66,0.0,0.0,0.0,0.0,0.0,0.0
R2,tile_0096,14.0,8.0,8.0,False,False,False,55.77,44.23,0.0,0.0,0.0,50.0,50.0,20.0,30.0,5.0,5.0,10.0,10.0,25.0,5.0,5.770000000000003,5.770000000000003,24.23,14.229999999999997,5.0,5.0,10.0,10.0,25.0,5.0
R2,tile_0097,24.128,27.128,22.128,False,False,False,19.68,80.32,0.0,0.0,0.0,50.0,45.0,20.0,10.0,10.0,10.0,5.0,10.0,15.0,20.0,30.32,25.32,60.31999999999999,70.32,10.0,10.0,5.0,10.0,15.0,20.0
R2,tile_0098,20.0,22.0,22.0,False,False,False,0.0,0.0,0.0,0.0,0.0,10.0,27.0,10.0,10.0,60.0,45.0,10.0,10.0,10.0,18.0,10.0,27.0,10.0,10.0,60.0,45.0,10.0,10.0,10.0,18.0
R2,tile_0099,28.0,20.988,27.0,False,False,False,37.53,62.47,0.0,0.0,0.0,20.0,45.0,10.0,10.0,30.0,30.0,10.0,10.0,30.0,5.0,17.53,7.469999999999999,52.47,52.47,30.0,30.0,10.0,10.0,30.0,5.0
R2,tile_0100,28.0,,21.3,False,True,False,24.25,75.75,0.0,0.0,0.0,20.0,,10.0,,30.0,,10.0,,30.0,,4.25,,65.75,,30.0,,10.0,,30.0,
R2,tile_0101,13.907999999999998,15.0,12.907999999999998,False,False,False,82.27,17.73,0.0,0.0,0.0,50.0,50.0,25.0,10.0,5.0,20.0,5.0,5.0,20.0,10.0,32.27,32.27,7.27,7.73,5.0,20.0,5.0,5.0,20.0,10.0
R2,tile_0102,16.22,18.22,18.22,False,False,False,90.55,9.45,0.0,0.0,0.0,50.0,45.0,20.0,10.0,10.0,30.0,5.0,10.0,15.0,5.0,40.55,45.55,10.55,0.5500000000000007,10.0,30.0,5.0,10.0,15.0,5.0
R2,tile_0103,31.328,25.328,25.328,False,False,False,6.68,93.32,0.0,0.0,0.0,60.0,45.0,20.0,25.0,10.0,10.0,10.0,5.0,10.0,5.0,53.32,38.32,73.32,68.32,10.0,10.0,10.0,5.0,10.0,5.0
R2,tile_0104,29.656,27.656,15.656,False,False,False,10.86,89.14,0.0,0.0,0.0,50.0,40.0,20.0,20.0,5.0,5.0,10.0,20.0,25.0,15.0,39.14,29.14,69.14,69.14,5.0,5.0,10.0,20.0,25.0,15.0
R2,tile_0105,22.272,24.272,28.272,False,False,False,9.32,90.68,0.0,0.0,0.0,40.0,30.0,30.0,30.0,5.0,10.0,10.0,10.0,5.0,20.0,30.68,20.68,60.68000000000001,60.68000000000001,5.0,10.0,10.0,10.0,5.0,20.0
R2,tile_0106,28.216,31.216,17.216,False,False,False,11.96,88.04,0.0,0.0,0.0,50.0,40.0,20.0,10.0,5.0,5.0,25.0,20.0,5.0,25.0,38.04,28.04,68.04,78.04,5.0,5.0,25.0,20.0,5.0,25.0
R2,tile_0107,33.0,36.0,21.0,False,False,False,0.0,100.0,0.0,0.0,0.0,50.0,30.0,20.0,10.0,5.0,0.0,25.0,30.0,5.0,30.0,50.0,30.0,80.0,90.0,5.0,0.0,25.0,30.0,5.0,30.0
R2,tile_0108,37.02,30.02,25.02,False,False,False,7.45,92.55,0.0,0.0,0.0,50.0,50.0,0.0,20.0,0.0,5.0,0.0,25.0,50.0,5.0,42.55,42.55,92.55,72.55,0.0,5.0,0.0,25.0,50.0,5.0
R2,tile_0109,39.016000000000005,32.016000000000005,25.016,False,False,False,2.46,97.54,0.0,0.0,0.0,75.0,50.0,0.0,20.0,0.0,5.0,0.0,25.0,25.0,5.0,72.54,47.54,97.54,77.54,0.0,5.0,0.0,25.0,25.0,5.0
R2,tile_0110,20.0,13.024,19.024,False,False,False,52.44,47.56,0.0,0.0,0.0,50.0,60.0,0.0,20.0,0.0,5.0,0.0,10.0,50.0,15.0,2.4399999999999977,7.560000000000002,47.56,27.56,0.0,5.0,0.0,10.0,50.0,15.0
R2,tile_0111,34.772000000000006,34.772000000000006,34.372,False,False,False,13.07,86.93,0.0,0.0,0.0,50.0,75.0,0.0,0.0,0.0,0.0,0.0,10.0,50.0,15.0,36.93,61.93,86.93,86.93,0.0,0.0,0.0,10.0,50.0,15.0
R2,tile_0112,27.384,23.384,35.384,False,False,False,11.54,88.46,0.0,0.0,0.0,40.0,50.0,20.0,30.0,5.0,5.0,10.0,10.0,25.0,5.0,28.46,38.46,68.46,58.46,5.0,5.0,10.0,10.0,25.0,5.0
R2,tile_0113,20.0,16.552,6.552000000000001,False,False,False,58.62,41.38,0.0,0.0,0.0,50.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,25.0,8.619999999999997,16.380000000000003,41.38,41.38,0.0,0.0,0.0,0.0,50.0,25.0
R2,tile_0114,21.584,8.584,6.5840000000000005,False,False,False,46.04,53.96,0.0,0.0,0.0,75.0,50.0,0.0,30.0,0.0,5.0,0.0,5.0,25.0,5.0,28.96,3.960000000000001,53.96,23.96,0.0,5.0,0.0,5.0,25.0,5.0
R2,tile_0115,34.932,24.932,23.932,False,False,False,12.67,87.33,0.0,0.0,0.0,75.0,45.0,0.0,25.0,0.0,15.0,0.0,10.0,25.0,5.0,62.33,32.33,87.33,62.33,0.0,15.0,0.0,10.0,25.0,5.0
R2,tile_0116,19.0,20.0,20.0,False,False,False,0.0,0.0,0.0,0.0,0.0,25.0,20.0,10.0,10.0,30.0,50.0,5.0,10.0,25.0,10.0,25.0,20.0,10.0,10.0,30.0,50.0,5.0,10.0,25.0,10.0
R2,tile_0117,27.072000000000003,,,False,True,True,17.32,82.68,0.0,0.0,0.0,50.0,,20.0,,25.0,,5.0,,10.0,,32.68,,62.68000000000001,,25.0,,5.0,,10.0,
R2,tile_0118,28.0,30.0,27.0,False,False,False,0.0,100.0,0.0,0.0,0.0,40.0,40.0,20.0,20.0,5.0,10.0,10.0,10.0,5.0,10.0,40.0,40.0,80.0,80.0,5.0,10.0,10.0,10.0,5.0,10.0
R2,tile_0119,20.0,13.352,12.000000000000002,False,False,False,66.62,33.38,0.0,0.0,0.0,50.0,75.0,0.0,0.0,0.0,0.0,0.0,10.0,50.0,15.0,16.620000000000005,8.379999999999995,33.38,33.38,0.0,0.0,0.0,10.0,50.0,15.0
R2,tile_0120,14.0,10.0,12.0,False,False,False,53.36,46.64,0.0,0.0,0.0,50.0,45.0,20.0,25.0,5.0,10.0,10.0,5.0,25.0,5.0,3.3599999999999994,8.36,26.64,21.64,5.0,10.0,10.0,5.0,25.0,5.0
R2,tile_0121,37.392,29.392000000000003,19.392000000000003,False,False,False,6.52,93.48,0.0,0.0,0.0,50.0,30.0,0.0,20.0,0.0,5.0,0.0,10.0,50.0,35.0,43.48,23.48,93.48,73.48,0.0,5.0,0.0,10.0,50.0,35.0
R2,tile_0122,36.064,30.664,19.664,False,False,False,0.84,99.16,0.0,0.0,0.0,20.0,30.0,10.0,20.0,5.0,5.0,10.0,20.0,57.0,20.0,19.16,29.16,89.16,79.16,5.0,5.0,10.0,20.0,57.0,20.0
R2,tile_0123,22.784,22.384,18.784,False,False,False,43.04,56.96,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,20.0,50.0,28.0,6.960000000000001,6.960000000000001,56.96,56.96,0.0,0.0,0.0,20.0,50.0,28.0
R2,tile_0124,33.968,23.968,23.968,False,False,False,5.08,94.92,0.0,0.0,0.0,75.0,40.0,10.0,30.0,0.0,5.0,0.0,10.0,15.0,5.0,69.92,34.92,84.92,64.92,0.0,5.0,0.0,10.0,15.0,5.0
R2,tile_0125,32.0,34.0,20.0,False,False,False,0.0,100.0,0.0,0.0,0.0,50.0,50.0,20.0,20.0,5.0,5.0,5.0,10.0,20.0,25.0,50.0,50.0,80.0,80.0,5.0,5.0,5.0,10.0,20.0,25.0
R2,tile_0126,32.648,26.648000000000003,32.648,False,False,False,18.38,81.62,0.0,0.0,0.0,75.0,60.0,0.0,20.0,0.0,5.0,0.0,10.0,25.0,15.0,56.620000000000005,41.620000000000005,81.62,61.620000000000005,0.0,5.0,0.0,10.0,25.0,15.0
R2,tile_0127,26.852,26.852,26.852,False,False,False,32.87,67.13,0.0,0.0,0.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,42.13,42.13,67.13,67.13,0.0,0.0,0.0,0.0,25.0,25.0
R2,tile_0128,20.0,8.931999999999999,7.931999999999999,False,False,False,72.67,27.33,0.0,0.0,0.0,50.0,75.0,0.0,0.0,0.0,0.0,0.0,10.0,50.0,5.0,22.67,2.3299999999999983,27.33,27.33,0.0,0.0,0.0,10.0,50.0,5.0
R2,tile_0129,26.896,26.896,26.896,False,False,False,12.76,87.24,0.0,0.0,0.0,40.0,40.0,20.0,10.0,5.0,0.0,10.0,20.0,25.0,10.0,27.24,27.24,67.24,77.24,5.0,0.0,10.0,20.0,25.0,10.0
R2,tile_0130,26.208,21.208,21.208,False,False,False,14.48,85.52,0.0,0.0,0.0,50.0,50.0,20.0,30.0,5.0,5.0,5.0,5.0,20.0,5.0,35.52,35.52,65.52,55.52,5.0,5.0,5.0,5.0,20.0,5.0
R2,tile_0131,20.0,10.0,16.0,False,False,False,100.0,0.0,0.0,0.0,0.0,50.0,75.0,0.0,0.0,0.0,0.0,0.0,10.0,50.0,15.0,50.0,25.0,0.0,0.0,0.0,0.0,0.0,10.0,50.0,15.0
R2,tile_0132,20.0,19.0,21.0,False,False,False,17.5,82.5,0.0,0.0,0.0,50.0,40.0,30.0,30.0,5.0,5.0,5.0,10.0,5.0,5.0,32.5,22.5,52.5,52.5,5.0,5.0,5.0,10.0,5.0,5.0
R2,tile_0133,33.628,23.628,22.628,False,False,False,5.93,94.07,0.0,0.0,0.0,75.0,40.0,10.0,30.0,5.0,5.0,5.0,10.0,5.0,5.0,69.07,34.07,84.07,64.07,5.0,5.0,5.0,10.0,5.0,5.0
R2,tile_0134,16.004,,17.004,False,True,False,32.49,67.51,0.0,0.0,0.0,40.0,,30.0,,20.0,,10.0,,5.0,,7.509999999999998,,37.510000000000005,,20.0,,10.0,,5.0,
R2,tile_0135,25.484,21.484,19.484,False,False,False,13.79,86.21,0.0,0.0,0.0,50.0,50.0,25.0,30.0,5.0,5.0,5.0,5.0,20.0,5.0,36.21,36.21,61.21,56.21,5.0,5.0,5.0,5.0,20.0,5.0
R2,tile_0136,31.94,24.94,21.94,False,False,False,20.15,79.85,0.0,0.0,0.0,75.0,50.0,0.0,20.0,0.0,5.0,0.0,25.0,25.0,5.0,54.85,29.85,79.85,59.85,0.0,5.0,0.0,25.0,25.0,5.0
R2,tile_0137,15.047999999999998,13.0,10.0,False,False,False,62.38,37.62,0.0,0.0,0.0,75.0,50.0,0.0,20.0,0.0,5.0,0.0,25.0,25.0,5.0,12.619999999999996,12.380000000000004,37.62,17.619999999999997,0.0,5.0,0.0,25.0,25.0,5.0
R2,tile_0138,11.344,12.656,10.656,False,False,False,71.64,28.36,0.0,0.0,0.0,75.0,40.0,0.0,30.0,0.0,5.0,0.0,20.0,25.0,5.0,3.3599999999999994,31.64,28.36,1.6400000000000006,0.0,5.0,0.0,20.0,25.0,5.0
R2,tile_0139,20.0,13.0,9.999999999999998,False,False,False,71.21,28.79,0.0,0.0,0.0,50.0,50.0,0.0,20.0,0.0,5.0,0.0,25.0,50.0,5.0,21.209999999999997,21.209999999999997,28.79,8.79,0.0,5.0,0.0,25.0,50.0,5.0
R2,tile_0140,20.328,10.0,8.0,False,False,False,49.18,50.82,0.0,0.0,0.0,50.0,40.0,0.0,30.0,0.0,5.0,0.0,10.0,50.0,5.0,0.8200000000000003,9.18,50.82,20.82,0.0,5.0,0.0,10.0,50.0,5.0
R2,tile_0141,21.504,22.504,19.504,False,False,False,31.24,68.76,0.0,0.0,0.0,65.0,60.0,20.0,20.0,5.0,5.0,5.0,25.0,15.0,5.0,33.760000000000005,28.76,48.760000000000005,48.760000000000005,5.0,5.0,5.0,25.0,15.0,5.0
R2,tile_0142,29.784,26.784,25.784,False,False,False,3.04,96.96,0.0,0.0,0.0,50.0,40.0,25.0,30.0,0.0,5.0,25.0,20.0,5.0,5.0,46.96,36.96,71.96,66.96,0.0,5.0,25.0,20.0,5.0,5.0
R2,tile_0143,36.6,32.6,28.6,False,False,False,8.5,91.5,0.0,0.0,0.0,50.0,50.0,0.0,10.0,0.0,5.0,0.0,25.0,50.0,10.0,41.5,41.5,91.5,81.5,0.0,5.0,0.0,25.0,50.0,10.0
R2,tile_0144,34.0,,36.0,False,True,False,0.0,100.0,0.0,0.0,0.0,50.0,,20.0,,5.0,,10.0,,25.0,,50.0,,80.0,,5.0,,10.0,,25.0,
R2,tile_0145,36.536,36.536,35.536,False,False,False,8.66,91.34,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,25.0,50.0,25.0,41.34,41.34,91.34,91.34,0.0,0.0,0.0,25.0,50.0,25.0
R2,tile_0146,20.0,9.008,17.0,False,False,False,67.48,32.52,0.0,0.0,0.0,50.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,17.480000000000004,12.519999999999996,32.52,32.52,0.0,0.0,0.0,0.0,50.0,0.0
R2,tile_0147,37.0,33.0,,False,False,True,0.0,100.0,0.0,0.0,0.0,20.0,50.0,10.0,20.0,5.0,5.0,20.0,25.0,50.0,5.0,20.0,50.0,90.0,80.0,5.0,5.0,20.0,25.0,50.0,5.0
R2,tile_0148,20.0,10.0,10.524,False,False,False,81.31,18.69,0.0,0.0,0.0,50.0,75.0,0.0,0.0,0.0,0.0,0.0,10.0,50.0,15.0,31.31,6.310000000000002,18.69,18.69,0.0,0.0,0.0,10.0,50.0,15.0
R2,tile_0149,24.424,11.424,5.424000000000001,False,False,False,38.94,61.06,0.0,0.0,0.0,50.0,50.0,0.0,30.0,0.0,5.0,0.0,5.0,50.0,5.0,11.060000000000002,11.060000000000002,61.06,31.06,0.0,5.0,0.0,5.0,50.0,5.0
R2,tile_0150,30.776,18.776,18.776,False,False,False,23.06,76.94,0.0,0.0,0.0,50.0,50.0,0.0,30.0,0.0,5.0,0.0,10.0,50.0,5.0,26.94,26.94,76.94,46.94,0.0,5.0,0.0,10.0,50.0,5.0
R2,tile_0151,24.160000000000004,22.160000000000004,21.160000000000004,False,False,False,14.6,85.4,0.0,0.0,0.0,75.0,50.0,25.0,30.0,0.0,5.0,0.0,10.0,0.0,5.0,60.4,35.4,60.400000000000006,55.400000000000006,0.0,5.0,0.0,10.0,0.0,5.0
R2,tile_0152,24.084,19.084,17.083999999999996,False,False,False,19.79,80.21,0.0,0.0,0.0,45.0,50.0,10.0,30.0,5.0,5.0,10.0,5.0,10.0,5.0,25.21,30.21,70.21,50.21,5.0,5.0,10.0,5.0,10.0,5.0
R2,tile_0153,20.496,19.496,14.496,False,False,False,26.26,73.74,0.0,0.0,0.0,50.0,50.0,25.0,25.0,5.0,5.0,5.0,10.0,20.0,10.0,23.74,23.74,48.74,48.74,5.0,5.0,5.0,10.0,20.0,10.0
R2,tile_0154,17.584,13.584,11.584,False,False,False,41.04,58.96,0.0,0.0,0.0,50.0,50.0,20.0,25.0,5.0,5.0,10.0,10.0,25.0,10.0,8.96,8.96,38.96,33.96,5.0,5.0,10.0,10.0,25.0,10.0
R2,tile_0155,9.999999999999998,9.999999999999998,19.34,False,False,False,98.35,1.65,0.0,0.0,0.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0,10.0,25.0,15.0,23.349999999999994,23.349999999999994,1.65,1.65,0.0,0.0,0.0,10.0,25.0,15.0
R2,tile_0156,8.0,8.0,10.0,False,False,False,68.64,31.36,0.0,0.0,0.0,50.0,50.0,30.0,30.0,5.0,5.0,10.0,10.0,5.0,5.0,18.64,18.64,1.3599999999999994,1.3599999999999994,5.0,5.0,10.0,10.0,5.0,5.0
R2,tile_0157,40.0,31.0,20.0,False,False,False,0.0,100.0,0.0,0.0,0.0,75.0,40.0,0.0,20.0,0.0,5.0,0.0,25.0,25.0,5.0,75.0,40.0,100.0,80.0,0.0,5.0,0.0,25.0,25.0,5.0
